#
# ABINIT package : DOS file  
#
# nsppol = 1, nkpt = 1240, nband(1)=  18
# Tetrahedron method
# For identification : eigen(1:3)=  -1.470  -1.470  -0.619
#
# Fermi energy :       0.52598301
#
# The DOS (in electrons/Hartree/cell) and integrated DOS (in electrons/cell) are computed,
# at  4601 energies (in Hartree) covering the interval 
# between   -1.5000 and    0.8000 Hartree by steps of  0.00050 Hartree.
#
# energy(Ha)     DOS  integrated DOS
    0.09950     0.0000     8.0000
    0.10000     0.0000     8.0000
    0.10050     0.0000     8.0000
    0.10100     0.0000     8.0000
    0.10150     0.0000     8.0000
    0.10200     0.0000     8.0000
    0.10250     0.0000     8.0000
    0.10300     0.0000     8.0000
    0.10350     0.0000     8.0000
    0.10400     0.0000     8.0000
    0.10450     0.0000     8.0000
    0.10500     0.0000     8.0000
    0.10550     0.0000     8.0000
    0.10600     0.0000     8.0000
    0.10650     0.0000     8.0000
    0.10700     0.0000     8.0000
    0.10750     0.0000     8.0000
    0.10800     0.0000     8.0000
    0.10850     0.0000     8.0000
    0.10900     0.0000     8.0000
    0.10950     0.0000     8.0000
    0.11000     0.0000     8.0000
    0.11050     0.0000     8.0000
    0.11100     0.0000     8.0000
    0.11150     0.0000     8.0000
    0.11200     0.0000     8.0000
    0.11250     0.0000     8.0000
    0.11300     0.0000     8.0000
    0.11350     0.0000     8.0000
    0.11400     0.0000     8.0000
    0.11450     0.0000     8.0000
    0.11500     0.0000     8.0000
    0.11550     0.0000     8.0000
    0.11600     0.0000     8.0000
    0.11650     0.0000     8.0000
    0.11700     0.0000     8.0000
    0.11750     0.0000     8.0000
    0.11800     0.0000     8.0000
    0.11850     0.0000     8.0000
    0.11900     0.0000     8.0000
    0.11950     0.0000     8.0000
    0.12000     0.0000     8.0000
    0.12050     0.0000     8.0000
    0.12100     0.0000     8.0000
    0.12150     0.0000     8.0000
    0.12200     0.0000     8.0000
    0.12250     0.0000     8.0000
    0.12300     0.0000     8.0000
    0.12350     0.0000     8.0000
    0.12400     0.0000     8.0000
    0.12450     0.0000     8.0000
    0.12500     0.0000     8.0000
    0.12550     0.0000     8.0000
    0.12600     0.0000     8.0000
    0.12650     0.0000     8.0000
    0.12700     0.0000     8.0000
    0.12750     0.0000     8.0000
    0.12800     0.0000     8.0000
    0.12850     0.0000     8.0000
    0.12900     0.0000     8.0000
    0.12950     0.0000     8.0000
    0.13000     0.0000     8.0000
    0.13050     0.0000     8.0000
    0.13100     0.0000     8.0000
    0.13150     0.0000     8.0000
    0.13200     0.0000     8.0000
    0.13250     0.0000     8.0000
    0.13300     0.0000     8.0000
    0.13350     0.0000     8.0000
    0.13400     0.0000     8.0000
    0.13450     0.0000     8.0000
    0.13500     0.0000     8.0000
    0.13550     0.0000     8.0000
    0.13600     0.0000     8.0000
    0.13650     0.0000     8.0000
    0.13700     0.0000     8.0000
    0.13750     0.0000     8.0000
    0.13800     0.0000     8.0000
    0.13850     0.0000     8.0000
    0.13900     0.0000     8.0000
    0.13950     0.0000     8.0000
    0.14000     0.0000     8.0000
    0.14050     0.0000     8.0000
    0.14100     0.0000     8.0000
    0.14150     0.0000     8.0000
    0.14200     0.0000     8.0000
    0.14250     0.0000     8.0000
    0.14300     0.0000     8.0000
    0.14350     0.0000     8.0000
    0.14400     0.0000     8.0000
    0.14450     0.0000     8.0000
    0.14500     0.0000     8.0000
    0.14550     0.0000     8.0000
    0.14600     0.0000     8.0000
    0.14650     0.0000     8.0000
    0.14700     0.0000     8.0000
    0.14750     0.0000     8.0000
    0.14800     0.0000     8.0000
    0.14850     0.0000     8.0000
    0.14900     0.0000     8.0000
    0.14950     0.0000     8.0000
    0.15000     0.0000     8.0000
    0.15050     0.0000     8.0000
    0.15100     0.0000     8.0000
    0.15150     0.0000     8.0000
    0.15200     0.0000     8.0000
    0.15250     0.0000     8.0000
    0.15300     0.0000     8.0000
    0.15350     0.0000     8.0000
    0.15400     0.0000     8.0000
    0.15450     0.0000     8.0000
    0.15500     0.0000     8.0000
    0.15550     0.0000     8.0000
    0.15600     0.0000     8.0000
    0.15650     0.0000     8.0000
    0.15700     0.0000     8.0000
    0.15750     0.0000     8.0000
    0.15800     0.0000     8.0000
    0.15850     0.0000     8.0000
    0.15900     0.0000     8.0000
    0.15950     0.0000     8.0000
    0.16000     0.0000     8.0000
    0.16050     0.0000     8.0000
    0.16100     0.0000     8.0000
    0.16150     0.0000     8.0000
    0.16200     0.0000     8.0000
    0.16250     0.0000     8.0000
    0.16300     0.0000     8.0000
    0.16350     0.0000     8.0000
    0.16400     0.0000     8.0000
    0.16450     0.0000     8.0000
    0.16500     0.0000     8.0000
    0.16550     0.0000     8.0000
    0.16600     0.0000     8.0000
    0.16650     0.0000     8.0000
    0.16700     0.0000     8.0000
    0.16750     0.0000     8.0000
    0.16800     0.0000     8.0000
    0.16850     0.0000     8.0000
    0.16900     0.0000     8.0000
    0.16950     0.0000     8.0000
    0.17000     0.0000     8.0000
    0.17050     0.0000     8.0000
    0.17100     0.0000     8.0000
    0.17150     0.0000     8.0000
    0.17200     0.0000     8.0000
    0.17250     0.0000     8.0000
    0.17300     0.0000     8.0000
    0.17350     0.0000     8.0000
    0.17400     0.0000     8.0000
    0.17450     0.0000     8.0000
    0.17500     0.0000     8.0000
    0.17550     0.0000     8.0000
    0.17600     0.0000     8.0000
    0.17650     0.0000     8.0000
    0.17700     0.0000     8.0000
    0.17750     0.0000     8.0000
    0.17800     0.0000     8.0000
    0.17850     0.0000     8.0000
    0.17900     0.0000     8.0000
    0.17950     0.0000     8.0000
    0.18000     0.0000     8.0000
    0.18050     0.0000     8.0000
    0.18100     0.0000     8.0000
    0.18150     0.0000     8.0000
    0.18200     0.0000     8.0000
    0.18250     0.0000     8.0000
    0.18300     0.0000     8.0000
    0.18350     0.0000     8.0000
    0.18400     0.0000     8.0000
    0.18450     0.0000     8.0000
    0.18500     0.0000     8.0000
    0.18550     0.0000     8.0000
    0.18600     0.0000     8.0000
    0.18650     0.0000     8.0000
    0.18700     0.0000     8.0000
    0.18750     0.0000     8.0000
    0.18800     0.0000     8.0000
    0.18850     0.0000     8.0000
    0.18900     0.0000     8.0000
    0.18950     0.0000     8.0000
    0.19000     0.0000     8.0000
    0.19050     0.0000     8.0000
    0.19100     0.0000     8.0000
    0.19150     0.0000     8.0000
    0.19200     0.0000     8.0000
    0.19250     0.0000     8.0000
    0.19300     0.0000     8.0000
    0.19350     0.0000     8.0000
    0.19400     0.0000     8.0000
    0.19450     0.0000     8.0000
    0.19500     0.0000     8.0000
    0.19550     0.0000     8.0000
    0.19600     0.0000     8.0000
    0.19650     0.0000     8.0000
    0.19700     0.0000     8.0000
    0.19750     0.0000     8.0000
    0.19800     0.0000     8.0000
    0.19850     0.0000     8.0000
    0.19900     0.0000     8.0000
    0.19950     0.0000     8.0000
    0.20000     0.0000     8.0000
    0.20050     0.0000     8.0000
    0.20100     0.0000     8.0000
    0.20150     0.0000     8.0000
    0.20200     0.0000     8.0000
    0.20250     0.0000     8.0000
    0.20300     0.0000     8.0000
    0.20350     0.0000     8.0000
    0.20400     0.0000     8.0000
    0.20450     0.0000     8.0000
    0.20500     0.0000     8.0000
    0.20550     0.0000     8.0000
    0.20600     0.0000     8.0000
    0.20650     0.0000     8.0000
    0.20700     0.0000     8.0000
    0.20750     0.0000     8.0000
    0.20800     0.0000     8.0000
    0.20850     0.0000     8.0000
    0.20900     0.0000     8.0000
    0.20950     0.0000     8.0000
    0.21000     0.0000     8.0000
    0.21050     0.0000     8.0000
    0.21100     0.0000     8.0000
    0.21150     0.0000     8.0000
    0.21200     0.0000     8.0000
    0.21250     0.0000     8.0000
    0.21300     0.0000     8.0000
    0.21350     0.0000     8.0000
    0.21400     0.0000     8.0000
    0.21450     0.0000     8.0000
    0.21500     0.0000     8.0000
    0.21550     0.0000     8.0000
    0.21600     0.0000     8.0000
    0.21650     0.0000     8.0000
    0.21700     0.0000     8.0000
    0.21750     0.0000     8.0000
    0.21800     0.0000     8.0000
    0.21850     0.0000     8.0000
    0.21900     0.0000     8.0000
    0.21950     0.0000     8.0000
    0.22000     0.0000     8.0000
    0.22050     0.0000     8.0000
    0.22100     0.0000     8.0000
    0.22150     0.0000     8.0000
    0.22200     0.0000     8.0000
    0.22250     0.0000     8.0000
    0.22300     0.0000     8.0000
    0.22350     0.0000     8.0000
    0.22400     0.0000     8.0000
    0.22450     0.0000     8.0000
    0.22500     0.0000     8.0000
    0.22550     0.0000     8.0000
    0.22600     0.0000     8.0000
    0.22650     0.0000     8.0000
    0.22700     0.0000     8.0000
    0.22750     0.0000     8.0000
    0.22800     0.0000     8.0000
    0.22850     0.0000     8.0000
    0.22900     0.0000     8.0000
    0.22950     0.0000     8.0000
    0.23000     0.0000     8.0000
    0.23050     0.0000     8.0000
    0.23100     0.0000     8.0000
    0.23150     0.0000     8.0000
    0.23200     0.0000     8.0000
    0.23250     0.0000     8.0000
    0.23300     0.0000     8.0000
    0.23350     0.0000     8.0000
    0.23400     0.0000     8.0000
    0.23450     0.0000     8.0000
    0.23500     0.0000     8.0000
    0.23550     0.0000     8.0000
    0.23600     0.0000     8.0000
    0.23650     0.0000     8.0000
    0.23700     0.0000     8.0000
    0.23750     0.0000     8.0000
    0.23800     0.0000     8.0000
    0.23850     0.0000     8.0000
    0.23900     0.0000     8.0000
    0.23950     0.0000     8.0000
    0.24000     0.0000     8.0000
    0.24050     0.0000     8.0000
    0.24100     0.0000     8.0000
    0.24150     0.0000     8.0000
    0.24200     0.0000     8.0000
    0.24250     0.0000     8.0000
    0.24300     0.0000     8.0000
    0.24350     0.0000     8.0000
    0.24400     0.0000     8.0000
    0.24450     0.0000     8.0000
    0.24500     0.0000     8.0000
    0.24550     0.0000     8.0000
    0.24600     0.0000     8.0000
    0.24650     0.0000     8.0000
    0.24700     0.0000     8.0000
    0.24750     0.0000     8.0000
    0.24800     0.0000     8.0000
    0.24850     0.0000     8.0000
    0.24900     0.0000     8.0000
    0.24950     0.0000     8.0000
    0.25000     0.0000     8.0000
    0.25050     0.0000     8.0000
    0.25100     0.0000     8.0000
    0.25150     0.0000     8.0000
    0.25200     0.0000     8.0000
    0.25250     0.0000     8.0000
    0.25300     0.0000     8.0000
    0.25350     0.0000     8.0000
    0.25400     0.0000     8.0000
    0.25450     0.0000     8.0000
    0.25500     0.0000     8.0000
    0.25550     0.0000     8.0000
    0.25600     0.0000     8.0000
    0.25650     0.0000     8.0000
    0.25700     0.0000     8.0000
    0.25750     0.0000     8.0000
    0.25800     0.0000     8.0000
    0.25850     0.0000     8.0000
    0.25900     0.0000     8.0000
    0.25950     0.0000     8.0000
    0.26000     0.0000     8.0000
    0.26050     0.0000     8.0000
    0.26100     0.0000     8.0000
    0.26150     0.0000     8.0000
    0.26200     0.0000     8.0000
    0.26250     0.0000     8.0000
    0.26300     0.0000     8.0000
    0.26350     0.0000     8.0000
    0.26400     0.0000     8.0000
    0.26450     0.0000     8.0000
    0.26500     0.0000     8.0000
    0.26550     0.0000     8.0000
    0.26600     0.0000     8.0000
    0.26650     0.0000     8.0000
    0.26700     0.0000     8.0000
    0.26750     0.0000     8.0000
    0.26800     0.0000     8.0000
    0.26850     0.0000     8.0000
    0.26900     0.0000     8.0000
    0.26950     0.0000     8.0000
    0.27000     0.0000     8.0000
    0.27050     0.0000     8.0000
    0.27100     0.0000     8.0000
    0.27150     0.0000     8.0000
    0.27200     0.0000     8.0000
    0.27250     0.0000     8.0000
    0.27300     0.0000     8.0000
    0.27350     0.0000     8.0000
    0.27400     0.0000     8.0000
    0.27450     0.0000     8.0000
    0.27500     0.0000     8.0000
    0.27550     0.0000     8.0000
    0.27600     0.0000     8.0000
    0.27650     0.0000     8.0000
    0.27700     0.0000     8.0000
    0.27750     0.0000     8.0000
    0.27800     0.0000     8.0000
    0.27850     0.0000     8.0000
    0.27900     0.0000     8.0000
    0.27950     0.0000     8.0000
    0.28000     0.0000     8.0000
    0.28050     0.0000     8.0000
    0.28100     0.0000     8.0000
    0.28150     0.0000     8.0000
    0.28200     0.0000     8.0000
    0.28250     0.0000     8.0000
    0.28300     0.0000     8.0000
    0.28350     0.0000     8.0000
    0.28400     0.0000     8.0000
    0.28450     0.0000     8.0000
    0.28500     0.0000     8.0000
    0.28550     0.0000     8.0000
    0.28600     0.0000     8.0000
    0.28650     0.0000     8.0000
    0.28700     0.0000     8.0000
    0.28750     0.0000     8.0000
    0.28800     0.0000     8.0000
    0.28850     0.0000     8.0000
    0.28900     0.0000     8.0000
    0.28950     0.0000     8.0000
    0.29000     0.0000     8.0000
    0.29050     0.0000     8.0000
    0.29100     0.0000     8.0000
    0.29150     0.0000     8.0000
    0.29200     0.0000     8.0000
    0.29250     0.0000     8.0000
    0.29300     0.0000     8.0000
    0.29350     0.0000     8.0000
    0.29400     0.0000     8.0000
    0.29450     0.0000     8.0000
    0.29500     0.0000     8.0000
    0.29550     0.0000     8.0000
    0.29600     0.0000     8.0000
    0.29650     0.0000     8.0000
    0.29700     0.0000     8.0000
    0.29750     0.0000     8.0000
    0.29800     0.0000     8.0000
    0.29850     0.0000     8.0000
    0.29900     0.0000     8.0000
    0.29950     0.0000     8.0000
    0.30000     0.0000     8.0000
    0.30050     0.0000     8.0000
    0.30100     0.0000     8.0000
    0.30150     0.0000     8.0000
    0.30200     0.0000     8.0000
    0.30250     0.0000     8.0000
    0.30300     0.0000     8.0000
    0.30350     0.0000     8.0000
    0.30400     0.0000     8.0000
    0.30450     0.0000     8.0000
    0.30500     0.0000     8.0000
    0.30550     0.0000     8.0000
    0.30600     0.0000     8.0000
    0.30650     0.0000     8.0000
    0.30700     0.0000     8.0000
    0.30750     0.0000     8.0000
    0.30800     0.0000     8.0000
    0.30850     0.0000     8.0000
    0.30900     0.0000     8.0000
    0.30950     0.0000     8.0000
    0.31000     0.0253     8.0000
    0.31050     0.1408     8.0000
    0.31100     0.2746     8.0002
    0.31150     0.3307     8.0003
    0.31200     0.4041     8.0005
    0.31250     0.4767     8.0007
    0.31300     0.5337     8.0010
    0.31350     0.5733     8.0013
    0.31400     0.5960     8.0016
    0.31450     0.6316     8.0019
    0.31500     0.6761     8.0022
    0.31550     0.7092     8.0025
    0.31600     0.7537     8.0029
    0.31650     0.7987     8.0033
    0.31700     0.8350     8.0037
    0.31750     0.8476     8.0041
    0.31800     0.8783     8.0046
    0.31850     0.9104     8.0050
    0.31900     0.9434     8.0055
    0.31950     0.9723     8.0059
    0.32000     0.9951     8.0064
    0.32050     1.0172     8.0069
    0.32100     1.0479     8.0075
    0.32150     1.0846     8.0080
    0.32200     1.1225     8.0085
    0.32250     1.1465     8.0091
    0.32300     1.1691     8.0097
    0.32350     1.1886     8.0103
    0.32400     1.2097     8.0109
    0.32450     1.2362     8.0115
    0.32500     1.2616     8.0121
    0.32550     1.2863     8.0128
    0.32600     1.3103     8.0134
    0.32650     1.3337     8.0141
    0.32700     1.3585     8.0147
    0.32750     1.3846     8.0154
    0.32800     1.4123     8.0161
    0.32850     1.4432     8.0168
    0.32900     1.4677     8.0176
    0.32950     1.4924     8.0183
    0.33000     1.5176     8.0191
    0.33050     1.5397     8.0198
    0.33100     1.5578     8.0206
    0.33150     1.5758     8.0214
    0.33200     1.5959     8.0222
    0.33250     1.6171     8.0230
    0.33300     1.6439     8.0238
    0.33350     1.6685     8.0246
    0.33400     1.6932     8.0255
    0.33450     1.7185     8.0263
    0.33500     1.7456     8.0272
    0.33550     1.7730     8.0281
    0.33600     1.8007     8.0289
    0.33650     1.8263     8.0299
    0.33700     1.8463     8.0308
    0.33750     1.8667     8.0317
    0.33800     1.8887     8.0326
    0.33850     1.9111     8.0336
    0.33900     1.9331     8.0346
    0.33950     1.9547     8.0355
    0.34000     1.9774     8.0365
    0.34050     2.0005     8.0375
    0.34100     2.0240     8.0385
    0.34150     2.0478     8.0395
    0.34200     2.0717     8.0406
    0.34250     2.0954     8.0416
    0.34300     2.1234     8.0427
    0.34350     2.1504     8.0437
    0.34400     2.1787     8.0448
    0.34450     2.2078     8.0459
    0.34500     2.2376     8.0470
    0.34550     2.2600     8.0481
    0.34600     2.2807     8.0493
    0.34650     2.3020     8.0504
    0.34700     2.3248     8.0516
    0.34750     2.3471     8.0527
    0.34800     2.3696     8.0539
    0.34850     2.3933     8.0551
    0.34900     2.4187     8.0563
    0.34950     2.4460     8.0575
    0.35000     2.4739     8.0588
    0.35050     2.5013     8.0600
    0.35100     2.5284     8.0613
    0.35150     2.5559     8.0625
    0.35200     2.5836     8.0638
    0.35250     2.6113     8.0651
    0.35300     2.6390     8.0664
    0.35350     2.6671     8.0678
    0.35400     2.6975     8.0691
    0.35450     2.7276     8.0704
    0.35500     2.7543     8.0718
    0.35550     2.7812     8.0732
    0.35600     2.8088     8.0746
    0.35650     2.8355     8.0760
    0.35700     2.8631     8.0774
    0.35750     2.8911     8.0789
    0.35800     2.9193     8.0803
    0.35850     2.9467     8.0818
    0.35900     2.9742     8.0833
    0.35950     3.0035     8.0848
    0.36000     3.0354     8.0863
    0.36050     3.0690     8.0878
    0.36100     3.1035     8.0893
    0.36150     3.1378     8.0909
    0.36200     3.1715     8.0925
    0.36250     3.2052     8.0941
    0.36300     3.2381     8.0957
    0.36350     3.2701     8.0973
    0.36400     3.3031     8.0990
    0.36450     3.3366     8.1006
    0.36500     3.3696     8.1023
    0.36550     3.4054     8.1040
    0.36600     3.4406     8.1057
    0.36650     3.4764     8.1074
    0.36700     3.5127     8.1092
    0.36750     3.5493     8.1109
    0.36800     3.5858     8.1127
    0.36850     3.6228     8.1145
    0.36900     3.6602     8.1164
    0.36950     3.6978     8.1182
    0.37000     3.7353     8.1200
    0.37050     3.7741     8.1219
    0.37100     3.8160     8.1238
    0.37150     3.8605     8.1257
    0.37200     3.9064     8.1277
    0.37250     3.9523     8.1296
    0.37300     3.9973     8.1316
    0.37350     4.0413     8.1336
    0.37400     4.0861     8.1357
    0.37450     4.1315     8.1377
    0.37500     4.1778     8.1398
    0.37550     4.2245     8.1419
    0.37600     4.2706     8.1440
    0.37650     4.3255     8.1462
    0.37700     4.3774     8.1484
    0.37750     4.4304     8.1506
    0.37800     4.4845     8.1528
    0.37850     4.5387     8.1550
    0.37900     4.5935     8.1573
    0.37950     4.6492     8.1596
    0.38000     4.7061     8.1620
    0.38050     4.7641     8.1643
    0.38100     4.8254     8.1667
    0.38150     4.8914     8.1692
    0.38200     4.9608     8.1716
    0.38250     5.0323     8.1741
    0.38300     5.1044     8.1767
    0.38350     5.1753     8.1792
    0.38400     5.2468     8.1818
    0.38450     5.3202     8.1845
    0.38500     5.3948     8.1872
    0.38550     5.4851     8.1899
    0.38600     5.5716     8.1926
    0.38650     5.6612     8.1955
    0.38700     5.7542     8.1983
    0.38750     5.8482     8.2012
    0.38800     5.9418     8.2042
    0.38850     6.0417     8.2071
    0.38900     6.1515     8.2102
    0.38950     6.2702     8.2133
    0.39000     6.3995     8.2165
    0.39050     6.5334     8.2197
    0.39100     6.7519     8.2230
    0.39150     8.7471     8.2268
    0.39200    10.9668     8.2320
    0.39250    12.3054     8.2379
    0.39300    13.6866     8.2444
    0.39350    15.1459     8.2516
    0.39400    16.2159     8.2595
    0.39450    17.1379     8.2678
    0.39500    18.3085     8.2767
    0.39550    19.6244     8.2862
    0.39600    21.3584     8.2964
    0.39650    23.9682     8.3077
    0.39700    25.4328     8.3202
    0.39750    24.8481     8.3327
    0.39800    25.2685     8.3452
    0.39850    25.5797     8.3579
    0.39900    25.7092     8.3708
    0.39950    25.5526     8.3836
    0.40000    25.6798     8.3964
    0.40050    25.9523     8.4093
    0.40100    26.1865     8.4223
    0.40150    26.3770     8.4355
    0.40200    26.4187     8.4487
    0.40250    26.5130     8.4619
    0.40300    26.5513     8.4752
    0.40350    26.6889     8.4885
    0.40400    26.8641     8.5019
    0.40450    27.0212     8.5153
    0.40500    27.1901     8.5289
    0.40550    27.3637     8.5425
    0.40600    27.5074     8.5563
    0.40650    27.6610     8.5700
    0.40700    27.7854     8.5839
    0.40750    27.8335     8.5978
    0.40800    27.9621     8.6118
    0.40850    28.1047     8.6258
    0.40900    28.2848     8.6399
    0.40950    28.4339     8.6541
    0.41000    28.5966     8.6683
    0.41050    28.7695     8.6827
    0.41100    28.9418     8.6971
    0.41150    29.1020     8.7116
    0.41200    29.2790     8.7262
    0.41250    29.4576     8.7409
    0.41300    29.6092     8.7556
    0.41350    29.7389     8.7705
    0.41400    29.9032     8.7854
    0.41450    30.0930     8.8004
    0.41500    30.2930     8.8155
    0.41550    30.4606     8.8307
    0.41600    30.6557     8.8459
    0.41650    30.8589     8.8613
    0.41700    31.0777     8.8768
    0.41750    31.2710     8.8924
    0.41800    31.4894     8.9081
    0.41850    31.7326     8.9239
    0.41900    31.9796     8.9398
    0.41950    32.2593     8.9559
    0.42000    32.5701     8.9721
    0.42050    32.8759     8.9884
    0.42100    33.1619     9.0050
    0.42150    33.4609     9.0216
    0.42200    33.7523     9.0384
    0.42250    34.1262     9.0554
    0.42300    34.4981     9.0725
    0.42350    34.8932     9.0899
    0.42400    35.3327     9.1074
    0.42450    35.8331     9.1252
    0.42500    36.4028     9.1433
    0.42550    37.0487     9.1616
    0.42600    38.4867     9.1804
    0.42650    40.1300     9.2001
    0.42700    41.1731     9.2205
    0.42750    40.5546     9.2409
    0.42800    40.7112     9.2612
    0.42850    40.6207     9.2815
    0.42900    40.2590     9.3018
    0.42950    39.9645     9.3218
    0.43000    39.9175     9.3418
    0.43050    39.8788     9.3617
    0.43100    39.7572     9.3816
    0.43150    39.4739     9.4014
    0.43200    39.2815     9.4211
    0.43250    39.1835     9.4407
    0.43300    39.1296     9.4603
    0.43350    39.0425     9.4799
    0.43400    38.9259     9.4993
    0.43450    38.9411     9.5188
    0.43500    38.7241     9.5382
    0.43550    38.4907     9.5575
    0.43600    38.3373     9.5767
    0.43650    38.2252     9.5959
    0.43700    38.1050     9.6150
    0.43750    38.0878     9.6340
    0.43800    38.0566     9.6530
    0.43850    38.0807     9.6721
    0.43900    37.9873     9.6911
    0.43950    37.9190     9.7100
    0.44000    37.9374     9.7290
    0.44050    37.7968     9.7479
    0.44100    37.7619     9.7668
    0.44150    37.5746     9.7857
    0.44200    37.3801     9.8044
    0.44250    37.2332     9.8231
    0.44300    37.5070     9.8418
    0.44350    38.3522     9.8607
    0.44400    38.7389     9.8800
    0.44450    38.8184     9.8994
    0.44500    39.3223     9.9187
    0.44550    34.5423     9.9375
    0.44600    32.0509     9.9544
    0.44650    28.4894     9.9695
    0.44700    26.0509     9.9831
    0.44750    24.5399     9.9957
    0.44800    23.2420    10.0077
    0.44850    22.1144    10.0190
    0.44900    21.1083    10.0298
    0.44950    20.4283    10.0402
    0.45000    19.7432    10.0502
    0.45050    19.1117    10.0599
    0.45100    18.5472    10.0693
    0.45150    18.0204    10.0785
    0.45200    17.5350    10.0874
    0.45250    16.7972    10.0960
    0.45300    16.3343    10.1042
    0.45350    15.5868    10.1122
    0.45400    15.2816    10.1199
    0.45450    15.0288    10.1275
    0.45500    14.7652    10.1350
    0.45550    14.5408    10.1423
    0.45600    14.2948    10.1495
    0.45650    14.0657    10.1566
    0.45700    13.8582    10.1636
    0.45750    13.6694    10.1704
    0.45800    13.4553    10.1772
    0.45850    13.2101    10.1839
    0.45900    13.0018    10.1904
    0.45950    12.9478    10.1969
    0.46000    12.8835    10.2034
    0.46050    13.4210    10.2099
    0.46100    12.3033    10.2163
    0.46150    12.2398    10.2224
    0.46200    12.1959    10.2285
    0.46250    12.1471    10.2346
    0.46300    12.0869    10.2407
    0.46350    12.1168    10.2467
    0.46400    12.1336    10.2528
    0.46450    12.1410    10.2589
    0.46500    20.5811    10.2657
    0.46550    28.3805    10.2776
    0.46600    34.7665    10.2934
    0.46650    40.7513    10.3126
    0.46700    43.4731    10.3337
    0.46750    44.1531    10.3558
    0.46800    44.7461    10.3780
    0.46850    45.8712    10.4006
    0.46900    46.6567    10.4237
    0.46950    47.5755    10.4472
    0.47000    49.2082    10.4714
    0.47050    50.8117    10.4964
    0.47100    52.7372    10.5223
    0.47150    54.3810    10.5490
    0.47200    55.6703    10.5767
    0.47250    57.5617    10.6050
    0.47300    59.7959    10.6346
    0.47350    60.1846    10.6645
    0.47400    61.4487    10.6949
    0.47450    63.4820    10.7261
    0.47500    67.2329    10.7589
    0.47550    73.8371    10.7940
    0.47600    80.1076    10.8343
    0.47650    73.6691    10.8726
    0.47700    69.0735    10.9081
    0.47750    66.0157    10.9420
    0.47800    63.7737    10.9744
    0.47850    61.7748    11.0059
    0.47900    59.7234    11.0362
    0.47950    57.9712    11.0656
    0.48000    56.6756    11.0943
    0.48050    54.0141    11.1221
    0.48100    51.6902    11.1485
    0.48150    49.4276    11.1738
    0.48200    47.4911    11.1980
    0.48250    46.1462    11.2214
    0.48300    44.7002    11.2441
    0.48350    43.6569    11.2662
    0.48400    42.7901    11.2878
    0.48450    41.9902    11.3090
    0.48500    41.0988    11.3298
    0.48550    40.1294    11.3501
    0.48600    39.2969    11.3699
    0.48650    38.5874    11.3895
    0.48700    37.8079    11.4086
    0.48750    36.8529    11.4273
    0.48800    35.9616    11.4455
    0.48850    35.4362    11.4633
    0.48900    34.9730    11.4809
    0.48950    34.5275    11.4983
    0.49000    34.0150    11.5155
    0.49050    33.5559    11.5323
    0.49100    33.2489    11.5490
    0.49150    32.8874    11.5656
    0.49200    32.5744    11.5819
    0.49250    32.3931    11.5982
    0.49300    31.8340    11.6142
    0.49350    31.3704    11.6301
    0.49400    31.1115    11.6457
    0.49450    31.0291    11.6613
    0.49500    30.7889    11.6767
    0.49550    30.5351    11.6920
    0.49600    30.4687    11.7073
    0.49650    30.6176    11.7225
    0.49700    30.8491    11.7379
    0.49750    30.9944    11.7534
    0.49800    31.0914    11.7689
    0.49850    31.2686    11.7845
    0.49900    31.5520    11.8002
    0.49950    31.6617    11.8160
    0.50000    31.8393    11.8319
    0.50050    31.9425    11.8478
    0.50100    31.8167    11.8638
    0.50150    31.7575    11.8797
    0.50200    31.1232    11.8954
    0.50250    31.1037    11.9109
    0.50300    30.7113    11.9262
    0.50350    30.8369    11.9416
    0.50400    30.9339    11.9571
    0.50450    31.1058    11.9726
    0.50500    31.3091    11.9882
    0.50550    31.6315    12.0039
    0.50600    31.9643    12.0198
    0.50650    32.7782    12.0359
    0.50700    33.0445    12.0523
    0.50750    33.6314    12.0690
    0.50800    34.3640    12.0860
    0.50850    35.0271    12.1034
    0.50900    35.7334    12.1210
    0.50950    36.6563    12.1391
    0.51000    37.7628    12.1577
    0.51050    39.0127    12.1769
    0.51100    40.4274    12.1968
    0.51150    42.3253    12.2174
    0.51200    44.3834    12.2391
    0.51250    46.7810    12.2619
    0.51300    49.3247    12.2859
    0.51350    52.3501    12.3113
    0.51400    55.3920    12.3383
    0.51450    58.6179    12.3668
    0.51500    61.8587    12.3969
    0.51550    64.3577    12.4285
    0.51600    65.4126    12.4610
    0.51650    66.0706    12.4939
    0.51700    66.6365    12.5272
    0.51750    65.9564    12.5603
    0.51800    65.7065    12.5933
    0.51850    64.8803    12.6259
    0.51900    63.0439    12.6579
    0.51950    60.5419    12.6888
    0.52000    57.9547    12.7185
    0.52050    55.8627    12.7469
    0.52100    54.2078    12.7743
    0.52150    53.5212    12.8014
    0.52200    53.0259    12.8281
    0.52250    50.3372    12.8539
    0.52300    48.3636    12.8785
    0.52350    46.6752    12.9023
    0.52400    45.0255    12.9253
    0.52450    43.7069    12.9474
    0.52500    42.6355    12.9690
    0.52550    41.5717    12.9901
    0.52600    40.5194    13.0106
    0.52650    39.6503    13.0306
    0.52700    38.9694    13.0503
    0.52750    38.2348    13.0696
    0.52800    37.5181    13.0885
    0.52850    36.8634    13.1071
    0.52900    36.2622    13.1254
    0.52950    35.6704    13.1434
